Height,Weight
66.84,119.9
67.03,119.9
68.13,119.9
68.38,119.9
69.9,119.9
63.29,119.91
68.04,119.91
69.82,119.91
67.2,119.92
68.57,119.92
68.6,119.92
69.52,119.92
71.01,119.92
66.38,119.93
66.81,119.93
67.3,119.93
68.99,119.93
69.55,119.93
64.71,119.94
66.17,119.94
67.6,119.94
67.99,119.94
68.96,119.94
64.7,119.95
65.39,119.95
65.43,119.95
66.28,119.95
66.55,119.95
67.09,119.95
68.05,119.95
68.38,119.95
68.45,119.95
68.75,119.95
65.55,119.96
65.83,119.96
66.9,119.96
66.91,119.96
67.3,119.96
67.63,119.96
67.84,119.96
66.96,119.97
67.16,119.97
67.39,119.97
67.42,119.97
67.78,119.97
68.8,119.97
69.07,119.97
70.21,119.97
70.49,119.97
64.22,119.98
65.54,119.98
66.21,119.98
66.91,119.98
67.12,119.98
67.26,119.98
67.87,119.98
67.9,119.98
68.73,119.98
69.79,119.98
69.83,119.98
64.94,119.99
66.4,119.99
66.65,119.99
69.33,119.99
65.85,120
68.08,120
66.08,120.01
66.55,120.01
66.56,120.01
66.91,120.01
67.45,120.01
65.81,120.02
66.11,120.02
66.95,120.02
66.98,120.02
67.67,120.02
69.05,120.02
69.96,120.02
72,120.02
64.96,120.03
66.04,120.03
66.29,120.03
66.49,120.03
66.55,120.03
67.05,120.03
67.82,120.03
69.03,120.03
70.32,120.03
66.28,120.04
66.32,120.04
66.67,120.04
67.22,120.04
68.05,120.04
68.09,120.04
70.04,120.04
70.18,120.04
66.53,120.05
66.6,120.05
66.68,120.05
69.17,120.05
65.04,120.06
66.34,120.06
66.62,120.06
66.98,120.06
68.18,120.06
68.34,120.06
68.36,120.06
68.84,120.06
69.21,120.06
71.04,120.06
65.32,120.07
66.05,120.07
66.56,120.07
67.92,120.07
67.95,120.07
67.99,120.07
68.47,120.07
68.72,120.07
69.06,120.07
63.73,120.08
66.37,120.08
66.8,120.08
67.09,120.08
67.2,120.08
68.02,120.08
68.32,120.08
68.94,120.08
67.02,120.09
68.89,120.09
69.43,120.09
64.29,120.1
67.05,120.1
67.26,120.1
67.4,120.1
67.84,120.1
69.54,120.1
65.54,120.11
65.89,120.11
66.28,120.11
66.46,120.11
66.92,120.11
67.53,120.11
68.9,120.11
69.07,120.11
65.92,120.12
66.74,120.12
66.81,120.12
67.38,120.12
67.6,120.12
67.63,120.12
68.89,120.12
65.2,120.13
65.97,120.13
66.39,120.13
68.21,120.13
68.27,120.13
68.79,120.13
70.18,120.13
65.69,120.14
66.12,120.14
67.02,120.14
67.06,120.14
69.03,120.14
63.85,120.15
64.99,120.15
66.15,120.15
66.51,120.15
66.72,120.15
66.9,120.15
67.23,120.15
67.91,120.15
68.52,120.15
68.67,120.15
69.37,120.15
64.61,120.16
66.26,120.16
66.45,120.16
66.55,120.16
66.93,120.16
69.52,120.16
69.8,120.16
70.94,120.16
64.67,120.17
65.78,120.17
68.33,120.17
63.3,120.18
65.67,120.18
66.03,120.18
66.91,120.18
67.91,120.18
68.97,120.18
70.12,120.18
64.55,120.19
67.04,120.19
67.78,120.19
67.79,120.19
68.05,120.19
68.28,120.19
70.84,120.19
65.29,120.2
65.82,120.2
66.23,120.2
66.53,120.2
67.53,120.2
67.94,120.2
68.2,120.2
69.61,120.2
64.09,120.21
66,120.21
67.13,120.21
69.02,120.21
69.53,120.21
64.04,120.22
64.71,120.22
65.53,120.22
66.65,120.22
67.59,120.22
67.6,120.22
67.72,120.22
68.05,120.22
68.84,120.22
70.53,120.22
63.84,120.23
66.28,120.23
66.78,120.23
67.95,120.23
68.02,120.23
67.2,120.24
68.45,120.24
70.03,120.24
65.02,120.25
66.64,120.25
67.22,120.25
67.35,120.25
68.66,120.25
68.69,120.25
69.1,120.25
69.17,120.25
64.49,120.26
67.84,120.26
67.95,120.26
68.63,120.26
69.89,120.26
66.32,120.27
66.62,120.27
68.77,120.27
66.14,120.28
66.27,120.28
68.66,120.28
68.82,120.28
65.25,120.29
66.59,120.29
66.77,120.29
66.94,120.29
67.37,120.29
67.63,120.29
68.72,120.29
69.07,120.29
69.59,120.29
64.07,120.3
64.23,120.3
64.61,120.3
65.47,120.3
65.89,120.3
65.92,120.3
66.01,120.3
66.36,120.3
66.7,120.3
66.76,120.3
66.96,120.3
67,120.3
67.95,120.3
68.34,120.3
68.77,120.3
68.81,120.3
69.07,120.3
69.63,120.3
64.33,120.31
65.52,120.31
66,120.31
66.31,120.31
66.33,120.31
66.64,120.31
66.82,120.31
67.9,120.31
68.14,120.31
68.38,120.31
68.66,120.31
69.02,120.31
71.3,120.31
66.22,120.32
67.66,120.32
66.1,120.33
66.62,120.33
67.07,120.33
67.3,120.33
68.7,120.33
69.46,120.33
70.27,120.33
65.42,120.34
66.82,120.34
67.04,120.34
67.48,120.34
67.65,120.34
67.71,120.34
67.9,120.34
70.03,120.34
70.88,120.34
68.23,120.35
69.55,120.35
65.75,120.36
66.51,120.36
68.92,120.36
69.51,120.36
66.1,120.37
66.56,120.37
66.75,120.37
67.07,120.37
67.25,120.37
67.44,120.37
67.52,120.37
68,120.37
67.07,120.38
67.7,120.38
69,120.38
69.32,120.38
64.88,120.39
66.15,120.39
66.85,120.39
67.43,120.39
67.47,120.39
67.69,120.39
67.93,120.39
68.44,120.39
69.09,120.39
70.67,120.39
65.47,120.4
67.58,120.4
69.39,120.4
69.76,120.4
67.3,120.41
67.36,120.41
67.45,120.41
67.6,120.41
64.64,120.42
64.84,120.42
66.31,120.42
66.36,120.42
66.6,120.42
66.66,120.42
66.7,120.42
66.92,120.42
67.17,120.42
68.54,120.42
70.29,120.42
68.25,120.43
68.65,120.43
70.46,120.43
62.05,120.44
65.09,120.44
65.54,120.44
65.73,120.44
67.38,120.44
68.13,120.44
68.28,120.44
68.41,120.44
68.55,120.44
69.08,120.44
65.09,120.45
65.26,120.45
66.09,120.45
66.25,120.45
66.33,120.45
66.54,120.45
67.12,120.45
67.65,120.45
68.11,120.45
69.15,120.45
66.12,120.46
67.12,120.46
67.58,120.46
67.65,120.46
67.71,120.46
67.72,120.46
67.82,120.46
68.69,120.46
66.15,120.47
66.21,120.47
66.71,120.47
68.81,120.47
69.37,120.47
69.62,120.47
62.6,120.48
64.36,120.48
65.28,120.48
68.87,120.48
69,120.48
70.23,120.48
65.61,120.49
67.54,120.49
67.91,120.49
68.1,120.49
68.87,120.49
69.27,120.49
69.85,120.49
65.08,120.5
65.67,120.5
66.1,120.5
66.55,120.5
67.02,120.5
70.09,120.5
67.11,120.51
67.89,120.51
68.59,120.51
69.12,120.51
65.23,120.52
66.1,120.52
67.39,120.52
68,120.52
68.23,120.52
68.95,120.52
69.67,120.52
69.76,120.52
66.39,120.53
67.4,120.53
68.85,120.53
69.62,120.53
66.67,120.54
66.75,120.54
66.83,120.54
67.8,120.54
68.17,120.54
65.52,120.55
66.44,120.55
66.76,120.55
67.63,120.55
67.72,120.55
68.28,120.55
68.32,120.55
70.77,120.55
65.43,120.56
65.92,120.56
66.49,120.56
66.88,120.56
67.14,120.56
67.8,120.56
68.79,120.56
65.4,120.57
66.57,120.57
66.76,120.57
67.34,120.57
68.09,120.57
68.77,120.57
69.22,120.57
69.85,120.57
67.9,120.58
67.95,120.58
68.19,120.58
68.58,120.58
64.99,120.59
66.77,120.59
67.1,120.59
69.47,120.59
62.9,120.6
65.52,120.6
67.51,120.6
67.91,120.6
68.58,120.6
70.34,120.6
64.11,120.61
65.72,120.61
65.94,120.61
67.35,120.61
67.66,120.61
69.41,120.61
71.81,120.61
64.47,120.62
66.69,120.62
66.81,120.62
67.38,120.62
67.82,120.62
67.85,120.62
68.17,120.62
70.9,120.62
66.25,120.63
66.3,120.63
66.39,120.63
66.56,120.63
66.58,120.63
66.95,120.63
67.18,120.63
67.77,120.63
67.82,120.63
68.11,120.63
68.53,120.63
69.13,120.63
65.46,120.64
66.7,120.64
66.85,120.64
67.07,120.64
67.36,120.64
67.41,120.64
67.64,120.64
67.84,120.64
68.52,120.64
62.54,120.65
66.35,120.65
66.88,120.65
67.17,120.65
67.34,120.65
67.36,120.65
67.6,120.65
67.69,120.65
68.39,120.65
65.51,120.66
65.99,120.66
66.41,120.66
66.43,120.66
66.73,120.66
67.8,120.66
67.83,120.66
68.13,120.66
68.67,120.66
69.26,120.66
69.57,120.66
73.27,120.66
65.36,120.67
65.45,120.67
65.63,120.67
66.32,120.67
66.63,120.67
66.78,120.67
68.26,120.67
68.6,120.67
65.81,120.68
67.11,120.68
68.52,120.68
66.33,120.69
67.98,120.69
68.05,120.69
68.31,120.69
68.68,120.69
65.99,120.7
66.33,120.7
66.58,120.7
66.98,120.7
67.53,120.7
67.6,120.7
67.72,120.7
68.1,120.7
68.48,120.7
65.81,120.71
65.92,120.71
67.7,120.71
68.38,120.71
68.72,120.71
63.5,120.72
66.34,120.72
66.61,120.72
66.84,120.72
67.06,120.72
67.99,120.72
66.55,120.73
66.6,120.73
66.75,120.73
66.94,120.73
67.11,120.73
67.2,120.73
67.81,120.73
69.04,120.73
71.03,120.73
67.85,120.74
68.07,120.74
68.68,120.74
69.79,120.74
63.64,120.75
63.86,120.75
65.81,120.75
66.46,120.75
67.17,120.75
68.49,120.75
68.53,120.75
69.96,120.75
63.26,120.76
65.62,120.76
65.71,120.76
66.58,120.76
66.97,120.76
67.75,120.76
68.36,120.76
68.39,120.76
69.25,120.76
69.33,120.76
63.91,120.77
66.08,120.77
66.75,120.77
67.35,120.77
67.85,120.77
68.24,120.77
68.79,120.77
69.19,120.77
69.43,120.77
69.86,120.77
70.09,120.77
64.99,120.78
66.37,120.78
67.5,120.78
67.79,120.78
64.61,120.79
65.27,120.79
65.27,120.79
66.21,120.79
67.98,120.79
68.65,120.79
69.21,120.79
69.39,120.79
69.68,120.79
65.86,120.8
66.29,120.8
67.66,120.8
68.46,120.8
68.56,120.8
68.21,120.81
64.59,120.82
65.57,120.82
66.45,120.82
66.48,120.82
67.16,120.82
67.25,120.82
67.38,120.82
68.81,120.82
69.65,120.82
70.26,120.82
65.96,120.83
66.57,120.83
67.53,120.83
67.76,120.83
68.48,120.83
68.62,120.83
69.11,120.83
69.21,120.83
70.15,120.83
70.18,120.83
71.64,120.83
65.07,120.84
65.55,120.84
65.8,120.84
65.84,120.84
66.39,120.84
66.76,120.84
68.59,120.84
68.68,120.84
68.89,120.84
69.98,120.84
65.81,120.85
66.18,120.85
66.59,120.85
67.38,120.85
67.94,120.85
68.03,120.85
68.2,120.85
65.53,120.86
65.92,120.86
66.51,120.86
66.84,120.86
66.92,120.86
67.04,120.86
67.14,120.86
67.14,120.86
67.69,120.86
68.17,120.86
68.57,120.86
69.4,120.86
69.67,120.86
67.01,120.87
67.31,120.87
67.73,120.87
67.77,120.87
67.91,120.87
68.72,120.87
61.3,120.88
65.86,120.88
67.45,120.88
67.85,120.88
65.12,120.89
65.97,120.89
66.62,120.89
66.7,120.89
66.79,120.89
66.92,120.89
69.86,120.89
66.06,120.9
66.71,120.9
66.8,120.9
67.16,120.9
67.53,120.9
68.88,120.9
69.1,120.9
70.04,120.9
71.1,120.9
66.21,120.91
65.09,120.92
65.47,120.92
66.59,120.92
67.48,120.92
68.9,120.92
70.25,120.92
65.45,120.93
66.74,120.93
67.01,120.93
67.71,120.93
69.5,120.93
70.7,120.93
72.13,120.93
67.72,120.94
68.39,120.94
68.64,120.94
66.19,120.95
66.7,120.95
67.01,120.95
67.08,120.95
68.07,120.95
68.21,120.95
68.41,120.95
68.58,120.95
69.41,120.95
70.77,120.95
64.11,120.96
66.73,120.96
67.35,120.96
67.56,120.96
67.78,120.96
68.1,120.96
68.34,120.96
68.71,120.96
69.2,120.96
70.72,120.96
70.79,120.96
67.18,120.97
68.33,120.97
70.13,120.97
63.82,120.98
66.19,120.98
68.1,120.98
68.39,120.98
69.16,120.98
70.77,120.98
64.38,120.99
64.59,120.99
65.69,120.99
67.26,120.99
67.47,120.99
67.97,120.99
68.33,120.99
68.49,120.99
69.38,120.99
71.09,120.99
71.28,120.99
66.12,121
66.19,121
66.39,121
66.62,121
67.7,121
67.9,121
67.97,121
68.21,121
68.81,121
68.86,121
68.88,121
69.42,121
65.73,121.01
66.01,121.01
66.77,121.01
67.76,121.01
70.01,121.01
65,121.02
66.16,121.02
67.67,121.02
67.84,121.02
68.04,121.02
66.66,121.03
67.48,121.03
67.66,121.03
68.27,121.03
68.72,121.03
69.13,121.03
69.28,121.03
63.95,121.04
66.27,121.04
66.96,121.04
66.98,121.04
67.51,121.04
67.54,121.04
67.67,121.04
68.03,121.04
68.36,121.04
68.54,121.04
69.62,121.04
64.14,121.05
66.55,121.05
66.84,121.05
66.84,121.05
68.08,121.05
69.18,121.05
69.89,121.05
70.52,121.05
64.15,121.06
65.97,121.06
66.13,121.06
66.99,121.06
68.35,121.06
69.1,121.06
70.75,121.06
64.1,121.07
66.22,121.07
66.37,121.07
66.7,121.07
66.73,121.07
67.16,121.07
68.12,121.07
68.89,121.07
70.09,121.07
70.24,121.07
70.49,121.07
62.71,121.08
64.86,121.08
65.59,121.08
65.88,121.08
66.48,121.08
67.17,121.08
68.15,121.08
68.44,121.08
68.49,121.08
63.49,121.09
65.17,121.09
66.19,121.09
66.4,121.09
66.79,121.09
67.43,121.09
67.46,121.09
67.5,121.09
67.98,121.09
68.98,121.09
69.46,121.09
69.78,121.09
71.07,121.09
65.08,121.1
65.6,121.1
66.29,121.1
66.92,121.1
67.97,121.1
66.17,121.11
66.39,121.11
66.39,121.11
66.55,121.11
67.53,121.11
67.86,121.11
67.91,121.11
68.07,121.11
68.77,121.11
68.79,121.11
70.22,121.11
64.77,121.12
66.56,121.12
66.7,121.12
67.4,121.12
67.99,121.12
68.71,121.12
70.18,121.12
65.62,121.13
66.35,121.13
67.25,121.13
67.74,121.13
68.05,121.13
68.42,121.13
70.18,121.13
65.17,121.14
67.1,121.14
67.38,121.14
67.63,121.14
67.89,121.14
68.11,121.14
70.46,121.14
64.54,121.15
65.68,121.15
65.96,121.15
67.49,121.15
67.82,121.15
68.71,121.15
69.4,121.15
69.91,121.15
66.54,121.16
67.57,121.16
68.05,121.16
68.48,121.16
68.6,121.16
69.93,121.16
70.43,121.16
65.93,121.17
65.95,121.17
66.1,121.17
67.2,121.17
67.42,121.17
67.61,121.17
67.78,121.17
69.23,121.17
67.19,121.18
68.15,121.18
68.34,121.18
68.46,121.18
68.74,121.18
70.43,121.18
65.7,121.19
66.76,121.19
67.16,121.19
67.29,121.19
67.35,121.19
67.61,121.19
68.43,121.19
68.63,121.19
68.75,121.19
69,121.19
69.04,121.19
69.57,121.19
65.83,121.2
66.89,121.2
67.1,121.2
67.16,121.2
67.49,121.2
68.6,121.2
69.36,121.2
66.53,121.21
66.91,121.21
68.31,121.21
68.69,121.21
65.5,121.22
66.28,121.22
67.08,121.22
67.35,121.22
67.79,121.22
67.81,121.22
68.43,121.22
68.68,121.22
68.97,121.22
70.98,121.22
71.54,121.22
67.66,121.23
68.99,121.23
69.24,121.23
69.3,121.23
65.55,121.24
67.02,121.24
67.15,121.24
67.87,121.24
68.16,121.24
68.37,121.24
68.69,121.24
68.72,121.24
69.17,121.24
70.58,121.24
66.04,121.25
66.48,121.25
66.76,121.25
67.26,121.25
67.49,121.25
67.79,121.25
68.08,121.25
68.57,121.25
69.82,121.25
63.73,121.26
64.85,121.26
65.63,121.26
65.72,121.26
66.93,121.26
67.95,121.26
68.16,121.26
68.19,121.26
69.3,121.26
69.73,121.26
69.87,121.26
69.97,121.26
70.74,121.26
65.06,121.27
66.54,121.27
67.12,121.27
67.74,121.27
68.05,121.27
68.05,121.27
69.27,121.27
65.34,121.28
65.34,121.28
68.14,121.28
68.3,121.28
68.59,121.28
65.6,121.29
66.49,121.29
66.83,121.29
67.55,121.29
67.67,121.29
67.87,121.29
68.15,121.29
68.85,121.29
68.91,121.29
70.83,121.29
65.26,121.3
65.74,121.3
66.72,121.3
67.06,121.3
67.63,121.3
67.83,121.3
68.34,121.3
69.21,121.3
69.75,121.3
70.47,121.3
66.69,121.31
67.07,121.31
68.66,121.31
65.3,121.32
65.66,121.32
66.15,121.32
66.57,121.32
67.14,121.32
67.23,121.32
67.34,121.32
67.67,121.32
70.35,121.32
63.93,121.33
65.33,121.33
65.64,121.33
66.05,121.33
66.15,121.33
66.73,121.33
66.81,121.33
66.84,121.33
67.18,121.33
68.65,121.33
69.79,121.33
66.99,121.34
67.1,121.34
67.53,121.34
68.56,121.34
69.6,121.34
69.81,121.34
65.37,121.35
66.67,121.35
66.84,121.35
67.4,121.35
67.44,121.35
67.51,121.35
68.2,121.35
63.66,121.36
65.37,121.36
67.21,121.36
67.23,121.36
67.65,121.36
68.21,121.36
68.71,121.36
68.93,121.36
70.01,121.36
70.55,121.36
66.6,121.37
67.13,121.37
67.49,121.37
69.95,121.37
65.23,121.38
65.81,121.38
66.22,121.38
67.22,121.38
67.46,121.38
67.71,121.38
67.85,121.38
67.91,121.38
69.1,121.38
69.5,121.38
70.39,121.38
64.22,121.39
64.52,121.39
66.13,121.39
66.95,121.39
67.83,121.39
68.33,121.39
68.55,121.39
68.97,121.39
64.77,121.4
66.03,121.4
66.59,121.4
67.14,121.4
67.35,121.4
67.75,121.4
68.76,121.4
69.01,121.4
67.19,121.41
68.81,121.41
70.03,121.41
70.06,121.41
70.11,121.41
62.67,121.42
65.4,121.42
65.52,121.42
66.15,121.42
66.35,121.42
66.43,121.42
66.47,121.42
67.73,121.42
67.81,121.42
68.44,121.42
70.49,121.42
65.97,121.43
66.44,121.43
67.37,121.43
67.44,121.43
68.59,121.43
67.05,121.44
68,121.44
66.21,121.45
66.36,121.45
66.94,121.45
68.28,121.45
65.45,121.46
65.64,121.46
67.12,121.46
67.52,121.46
67.94,121.46
68.43,121.46
68.56,121.46
68.57,121.46
64.85,121.47
64.91,121.47
65.12,121.47
65.18,121.47
65.43,121.47
65.58,121.47
66.41,121.47
68.02,121.47
68.04,121.47
68.42,121.47
68.82,121.47
65.85,121.48
66.76,121.48
66.79,121.48
67.84,121.48
68.59,121.48
64.62,121.49
65.98,121.49
67.01,121.49
67.18,121.49
67.49,121.49
67.7,121.49
67.77,121.49
68.34,121.49
65.73,121.5
66.57,121.5
66.77,121.5
66.77,121.5
67.01,121.5
67.04,121.5
67.69,121.5
68.04,121.5
68.42,121.5
68.82,121.5
69.75,121.5
64.82,121.51
65.41,121.51
65.93,121.51
66.76,121.51
67.48,121.51
67.66,121.51
67.83,121.51
67.96,121.51
68.19,121.51
68.39,121.51
68.63,121.51
68.69,121.51
71.32,121.51
63.85,121.52
64.63,121.52
66.08,121.52
66.54,121.52
68.75,121.52
65.17,121.53
65.54,121.53
66.74,121.53
67.56,121.53
68.43,121.53
68.74,121.53
70.4,121.53
64.07,121.54
64.89,121.54
65.75,121.54
65.76,121.54
65.92,121.54
67.27,121.54
67.64,121.54
68.63,121.54
69.39,121.54
70.5,121.54
71.76,121.54
66.39,121.55
66.47,121.55
66.87,121.55
67.03,121.55
67.3,121.55
68.46,121.55
65.9,121.56
65.92,121.56
66.08,121.56
66.9,121.56
67.55,121.56
68.03,121.56
68.14,121.56
68.19,121.56
68.21,121.56
68.46,121.56
66.61,121.57
67.02,121.57
67.48,121.57
67.67,121.57
68.18,121.57
68.89,121.57
68.96,121.57
69.83,121.57
67.17,121.58
67.2,121.58
67.44,121.58
68.78,121.58
69.64,121.58
66.34,121.59
66.71,121.59
66.8,121.59
66.85,121.59
67.82,121.59
68.08,121.59
68.13,121.59
68.37,121.59
68.5,121.59
68.5,121.59
68.59,121.59
64.8,121.6
65.34,121.6
65.96,121.6
68.11,121.6
64.65,121.61
66.96,121.61
67.44,121.61
69,121.61
69.12,121.61
65.85,121.62
65.9,121.62
66.23,121.62
68.55,121.62
69.48,121.62
71.42,121.62
66.45,121.63
67.25,121.63
67.64,121.63
67.8,121.63
68.59,121.63
70.18,121.63
64.24,121.64
65.65,121.64
66.21,121.64
66.39,121.64
68.42,121.64
69.4,121.64
69.49,121.64
65.87,121.65
65.78,121.66
65.97,121.66
67.07,121.66
67.34,121.66
67.5,121.66
65.91,121.67
66.53,121.67
66.89,121.67
67.85,121.67
68.59,121.67
68.92,121.67
70.25,121.67
71.24,121.67
64.81,121.68
65.68,121.68
66.12,121.68
66.48,121.68
66.93,121.68
67.14,121.68
67.17,121.68
67.46,121.68
69.24,121.68
65.85,121.69
66.81,121.69
68.03,121.69
69.25,121.69
64.16,121.7
65.51,121.7
66.58,121.7
67.08,121.7
67.71,121.7
67.91,121.7
67.97,121.7
68.23,121.7
68.94,121.7
72.69,121.7
64.67,121.71
64.94,121.71
65.7,121.71
66.45,121.71
67.32,121.71
67.4,121.71
67.69,121.71
67.71,121.71
68.23,121.71
68.79,121.71
69.11,121.71
69.67,121.71
64.22,121.72
66.59,121.72
67.82,121.72
68.22,121.72
68.45,121.72
68.55,121.72
67.21,121.73
67.39,121.73
67.58,121.73
67.69,121.73
68.09,121.73
69.11,121.73
62.51,121.74
62.92,121.74
65.43,121.74
65.85,121.74
68.28,121.74
68.44,121.74
68.97,121.74
69.04,121.74
64.98,121.75
66.11,121.75
66.62,121.75
66.69,121.75
68.19,121.75
68.65,121.75
68.77,121.75
66.27,121.76
66.57,121.76
67,121.76
67.7,121.76
68.46,121.76
68.47,121.76
69.1,121.76
65.77,121.77
66.1,121.77
66.28,121.77
66.67,121.77
66.77,121.77
67.43,121.77
68.31,121.77
68.64,121.77
70.43,121.77
71.68,121.77
65.54,121.78
66.09,121.78
66.34,121.78
66.82,121.78
67.38,121.78
67.41,121.78
67.7,121.78
67.9,121.78
68.08,121.78
68.49,121.78
70.46,121.78
63.38,121.79
65.68,121.79
66.17,121.79
66.66,121.79
67.04,121.79
67.34,121.79
67.41,121.79
67.55,121.79
68.46,121.79
65.82,121.8
66.47,121.8
66.79,121.8
67.25,121.8
68.88,121.8
69.14,121.8
69.43,121.8
66.8,121.81
67.36,121.81
67.4,121.81
69.01,121.81
69.01,121.81
70.7,121.81
66.42,121.82
66.84,121.82
66.95,121.82
68.09,121.82
68.74,121.82
69.04,121.82
65.75,121.83
65.94,121.83
67.43,121.83
67.5,121.83
69.44,121.83
69.89,121.83
65.28,121.84
65.66,121.84
65.78,121.84
66.19,121.84
67.34,121.84
68.43,121.84
68.54,121.84
68.57,121.84
68.6,121.84
68.61,121.84
68.91,121.84
64.65,121.85
64.67,121.85
66.35,121.85
66.4,121.85
66.61,121.85
66.94,121.85
67.36,121.85
67.45,121.85
68.27,121.85
68.8,121.85
68.89,121.85
64.56,121.86
65.42,121.86
67.47,121.86
67.93,121.86
68.56,121.86
68.81,121.86
68.84,121.86
70.91,121.86
71.69,121.86
62.92,121.87
64.61,121.87
65.26,121.87
66.02,121.87
66.85,121.87
67.43,121.87
67.68,121.87
67.93,121.87
68.31,121.87
69.09,121.87
69.55,121.87
69.84,121.87
66.51,121.88
66.62,121.88
66.94,121.88
67.07,121.88
67.45,121.88
67.46,121.88
67.92,121.88
68.37,121.88
70.09,121.88
65.06,121.89
67.39,121.89
67.68,121.89
67.91,121.89
68.13,121.89
68.31,121.89
70.04,121.89
65.79,121.9
66.07,121.9
66.63,121.9
66.78,121.9
66.79,121.9
67.54,121.9
67.6,121.9
66.25,121.91
66.53,121.91
68.44,121.91
68.62,121.91
70.15,121.91
66.3,121.92
66.62,121.92
66.99,121.92
68.09,121.92
68.13,121.92
68.28,121.92
66.55,121.93
66.77,121.93
68.77,121.93
72.36,121.93
66.58,121.94
66.73,121.94
67.69,121.94
67.96,121.94
68.24,121.94
68.73,121.94
70.35,121.94
70.64,121.94
65.24,121.95
66.7,121.95
67.26,121.95
67.64,121.95
67.67,121.95
68.24,121.95
68.29,121.95
68.86,121.95
69.58,121.95
65.18,121.96
66.2,121.96
66.24,121.96
67.07,121.96
68.52,121.96
64.4,121.97
65.97,121.97
66.29,121.97
66.58,121.97
67.87,121.97
68.19,121.97
68.87,121.97
69.03,121.97
69.08,121.97
