age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Class
12,2,734,11,8,2,2,0,4,1,0,0,39,38,0
15,5,17197,11,8,4,3,1,4,1,0,0,49,38,0
47,1,1433,6,4,4,0,2,4,1,0,0,39,38,0
22,2,6976,9,12,2,9,5,4,0,0,0,19,38,1
9,2,15888,9,12,4,11,3,2,0,0,0,19,38,0
2,2,5316,11,8,4,7,1,4,1,0,0,29,38,0
4,2,11166,11,8,4,0,3,4,0,0,0,44,38,0
15,2,12849,15,9,4,0,1,4,0,0,0,39,38,0
13,1,18349,7,11,2,10,0,4,1,76,0,44,38,0
9,2,12132,9,12,4,0,2,4,0,0,0,49,38,0
3,2,7899,15,9,4,0,3,1,0,0,0,14,38,0
2,2,17376,15,9,4,13,3,4,1,0,0,29,38,0
16,0,11256,9,12,2,0,0,4,1,0,0,41,38,1
6,2,11931,15,9,2,2,2,4,1,0,0,39,7,0
12,2,923,11,8,2,2,0,4,1,0,0,44,38,0
25,2,2439,11,8,2,3,5,4,0,0,0,39,38,0
13,4,14859,11,8,2,11,0,4,1,0,0,49,38,0
46,2,2156,11,8,2,13,5,1,0,0,0,19,38,0
17,2,3882,11,8,2,5,0,4,1,0,0,39,38,0
43,4,2942,15,9,2,2,0,4,1,0,0,23,38,0
31,2,10472,11,8,2,7,0,4,1,0,0,49,38,0
8,2,15506,9,12,4,3,1,4,1,0,0,49,38,0
10,2,11945,8,10,2,0,5,2,0,0,0,39,38,0
38,4,5587,11,8,0,2,4,4,1,114,0,54,38,1
15,2,13951,15,9,4,6,3,2,0,0,0,39,38,0
5,2,4976,15,9,4,0,3,4,1,0,0,24,11,0
8,2,2436,11,8,4,3,1,4,1,0,0,49,38,0
1,2,3489,1,6,4,7,3,4,0,0,0,15,38,0
7,1,7656,15,9,2,0,5,4,0,0,0,43,38,0
12,2,16538,9,12,4,3,1,4,0,0,0,39,38,0
22,2,10469,11,8,2,2,0,4,1,0,0,39,38,1
16,3,12126,12,13,2,2,0,4,1,0,0,39,38,0
40,2,18765,11,8,0,6,1,4,0,0,0,39,38,1
5,2,10619,0,5,5,7,4,4,0,0,0,39,38,0
16,2,5721,11,8,2,13,0,4,1,0,0,59,38,0
25,2,4395,11,8,2,2,0,4,1,0,0,39,38,0
26,2,3968,9,12,5,9,4,4,1,0,0,44,38,0
40,4,19666,15,9,2,12,0,4,1,0,0,37,38,1
25,2,15581,12,13,0,9,1,4,1,70,0,39,38,0
5,2,13354,15,9,4,13,3,4,1,0,33,29,38,0
25,4,5270,9,12,2,11,0,4,1,0,0,49,38,1
22,2,151,15,9,2,11,0,4,1,0,0,54,38,0
24,2,1971,15,9,2,9,5,4,0,0,0,31,38,1
3,1,17798,11,8,4,5,3,2,1,0,0,39,38,0
30,2,12868,15,9,2,2,0,4,1,0,0,39,38,0
27,2,12512,15,9,0,0,4,4,0,0,0,39,38,0
12,2,19597,9,12,4,0,1,2,0,0,0,39,38,0
35,2,13386,15,9,3,0,1,4,0,104,0,15,38,1
54,2,8249,15,9,6,11,1,4,1,0,0,34,38,1
35,2,5589,11,8,4,2,3,4,1,0,0,54,38,0
19,2,4183,11,8,2,11,0,4,1,0,0,39,38,0
36,2,7415,15,9,0,2,1,4,1,0,0,47,38,1
20,2,8063,11,8,2,7,5,4,0,0,0,29,38,1
9,2,13062,0,5,4,5,1,4,1,0,0,39,38,0
17,2,12317,9,12,2,9,0,4,1,0,0,54,38,1
18,2,18986,9,12,4,9,1,4,1,0,0,49,38,1
3,2,4904,6,4,4,11,3,4,0,0,0,39,38,0
17,1,12783,15,9,2,2,0,4,1,0,37,39,38,0
39,4,15543,9,12,2,3,0,4,1,0,0,59,38,0
22,2,17842,9,12,2,9,5,4,0,0,0,35,38,1
7,2,17099,15,9,4,12,3,4,0,0,0,19,38,0
7,2,10475,1,6,0,11,4,4,0,0,0,34,38,0
6,2,12271,9,12,4,9,1,4,1,0,0,49,38,0
10,2,11127,9,12,4,9,1,4,1,0,0,44,38,0
8,2,7387,11,8,4,0,4,4,0,0,0,39,38,0
12,2,12057,15,9,4,0,1,4,0,0,0,39,38,0
25,2,7707,15,9,2,6,5,4,0,0,0,36,38,1
34,2,4865,11,8,2,2,0,4,1,0,0,39,38,0
14,2,4131,8,10,2,2,0,4,1,0,37,39,38,0
42,2,18660,3,1,2,6,0,4,1,0,0,39,25,0
12,2,2713,11,8,2,7,5,4,0,0,0,39,38,0
1,2,2542,11,8,4,0,3,4,0,0,0,19,38,0
7,2,12017,11,8,2,2,5,4,0,0,0,35,38,0
21,5,4162,15,9,5,3,3,4,1,0,0,39,38,0
17,4,3054,11,8,5,3,1,4,1,0,0,49,38,0
25,4,17756,9,12,2,3,0,4,1,0,50,68,38,1
28,4,14795,2,7,0,2,2,2,1,0,0,34,38,0
4,2,3072,8,10,4,13,3,4,1,0,0,39,38,0
47,3,8427,10,15,2,9,0,4,1,93,0,59,1,1
15,2,8170,11,8,4,6,2,2,1,0,0,39,38,0
28,2,12398,9,12,4,9,1,4,1,0,0,39,38,1
36,2,3414,4,2,2,6,0,1,1,0,0,39,24,0
25,2,10342,11,8,2,2,0,4,1,0,0,15,38,0
15,2,8390,11,8,0,7,1,4,0,0,0,39,38,0
32,2,4854,11,8,2,6,0,4,1,0,0,39,38,0
45,2,18809,4,2,2,4,0,4,1,0,0,23,25,0
11,2,1549,9,12,2,3,0,4,1,0,0,44,38,0
15,2,7493,11,8,4,4,1,4,1,0,0,34,38,0
20,3,4162,0,5,4,13,1,4,1,0,81,49,38,1
21,2,9861,9,12,2,3,0,1,1,0,0,49,23,1
27,1,14440,11,8,0,13,3,4,1,0,0,24,38,0
2,2,6677,11,8,4,13,3,4,1,0,0,39,38,0
7,2,12239,9,12,4,9,1,4,0,0,0,39,38,0
41,2,5195,11,8,2,3,0,4,1,0,0,49,38,1
39,2,4244,9,12,6,7,1,4,0,0,0,39,38,0
20,2,19089,0,5,0,2,4,4,0,0,0,39,38,0
26,2,8116,15,9,0,6,1,4,1,0,0,39,38,0
15,2,18427,11,8,2,2,0,4,1,0,0,39,38,0
17,2,1201,9,12,4,11,3,2,0,0,0,39,38,0
27,2,4615,6,4,0,7,3,4,0,0,0,49,38,0
11,2,10213,11,8,4,5,4,4,1,0,0,39,38,0
18,2,9553,11,8,0,7,1,4,0,0,0,34,38,0
21,2,14647,11,8,2,6,0,4,1,0,0,39,38,0
9,2,7278,15,9,4,12,3,4,0,0,0,39,38,0
3,2,16857,1,6,4,13,3,4,1,0,0,59,38,0
7,2,11931,11,8,2,2,0,4,1,0,0,59,25,1
23,2,3110,11,8,0,2,1,4,1,0,0,44,38,0
6,2,17785,11,8,4,2,2,4,1,0,0,39,38,0
62,1,2798,1,6,2,3,0,4,1,0,0,6,38,0
27,2,15279,0,5,0,0,4,3,0,0,0,41,38,0
34,2,1159,12,13,2,9,5,4,0,117,0,49,38,1
13,2,7588,11,8,2,6,0,4,1,0,0,39,38,0
35,2,3549,7,11,2,11,0,4,1,49,0,47,38,1
16,2,3171,4,2,2,4,0,1,1,0,0,39,29,0
33,2,3611,9,12,0,3,4,4,1,0,0,44,38,1
34,2,4779,8,10,2,12,0,4,1,90,0,39,38,1
24,2,5321,11,8,4,6,1,4,1,0,0,39,38,0
18,2,10884,9,12,2,11,5,4,0,0,0,29,38,1
17,2,7798,15,9,2,3,0,4,1,90,0,39,38,1
11,2,969,9,12,4,9,1,4,1,0,0,44,38,0
14,3,6169,8,10,0,11,1,4,1,0,0,39,38,0
5,2,19971,11,8,4,5,3,4,1,0,0,39,38,0
48,2,11250,11,8,2,11,0,4,1,97,0,39,38,1
22,4,6594,11,8,2,11,0,4,1,0,0,49,38,1
6,2,20074,15,9,4,12,3,4,1,0,0,39,38,0
12,4,9741,7,11,2,11,0,4,1,0,0,49,38,0
40,4,10956,0,5,0,3,3,4,1,0,0,59,38,1
30,2,2618,15,9,6,7,1,4,0,0,0,34,38,0
34,1,17638,11,8,2,13,0,2,1,0,0,59,38,0
17,2,16981,11,8,2,5,0,2,1,0,0,39,38,0
35,2,8882,11,8,2,3,0,4,1,0,0,59,38,1
12,2,14704,11,8,2,9,0,4,1,0,0,39,38,1
12,2,16998,11,8,2,2,0,4,1,0,0,39,38,0
8,1,8815,15,9,2,4,0,4,1,0,0,39,38,0
4,2,7224,15,9,4,7,1,4,0,0,0,39,38,0
21,2,10079,9,12,3,9,1,4,0,0,0,39,38,0
38,4,7836,11,8,2,11,0,4,1,0,0,49,38,1
44,3,13920,9,12,5,11,1,4,0,0,0,29,38,0
17,2,3365,7,11,4,0,1,1,0,96,0,59,38,1
24,2,16655,9,12,2,0,0,4,1,0,0,39,38,0
10,1,13693,8,10,4,0,3,4,1,0,0,42,38,0
61,4,17551,9,12,4,3,1,4,1,117,0,19,38,1
23,2,8851,11,8,2,13,0,4,1,0,0,39,38,1
9,4,13742,5,3,2,13,0,4,1,0,0,72,38,0
26,2,5575,11,8,2,7,0,1,1,0,0,59,23,0
8,2,17262,8,10,2,12,0,4,1,0,0,39,25,0
9,4,13964,15,9,4,7,1,4,0,0,0,47,38,0
26,3,7289,11,8,2,11,0,4,1,0,0,67,38,1
8,2,6869,15,9,4,7,3,4,1,0,0,39,30,0
5,2,15342,15,9,4,0,2,2,0,0,0,29,22,0
35,4,17458,11,8,2,2,0,4,1,0,0,54,38,1
44,2,7252,11,8,2,0,5,4,0,34,0,4,38,0
25,2,5620,9,12,4,11,4,4,1,0,0,39,38,0
4,2,17293,8,10,4,0,1,4,0,0,0,39,38,0
27,2,11220,11,8,2,13,0,0,1,0,0,39,38,0
48,2,11116,11,8,2,2,0,4,1,28,0,39,11,0
16,0,18138,7,11,0,7,4,4,1,0,0,39,38,0
5,2,12215,0,5,4,0,1,4,0,0,0,39,38,0
26,2,2758,11,8,0,6,1,4,0,0,0,23,38,0
28,3,7999,11,8,0,3,1,4,1,0,0,41,38,0
25,2,4266,11,8,0,11,1,4,0,0,0,41,38,0
20,2,19435,11,8,3,4,4,3,1,0,0,39,25,0
39,2,11305,6,4,0,2,1,4,1,0,0,39,38,0
23,2,3901,7,11,0,0,4,2,0,0,0,31,38,0
14,2,701,9,12,2,11,0,4,1,0,0,54,38,0
9,2,1132,9,12,2,9,0,4,1,0,0,39,38,0
9,5,4053,9,12,4,9,3,4,1,0,0,39,38,0
25,3,3061,9,12,2,3,0,4,1,0,0,68,38,0
28,4,16607,11,8,2,3,0,1,1,0,0,39,2,0
30,1,1716,15,9,2,9,0,2,1,93,0,49,38,1
5,2,19934,15,9,2,6,0,4,1,0,0,39,25,0
16,2,19059,9,12,4,3,3,4,1,0,0,39,38,0
20,2,15560,11,8,4,13,1,2,1,0,0,49,38,0
31,4,10396,11,8,2,4,0,4,1,0,0,92,38,0
40,4,16650,0,5,2,2,0,4,1,0,0,7,38,0
30,2,6499,15,9,0,0,1,4,0,0,0,59,38,0
41,1,1167,6,4,2,13,0,4,1,0,0,39,38,0
38,2,8783,1,6,6,0,4,4,0,0,0,39,38,0
35,2,6133,15,9,2,2,0,4,1,0,0,54,38,0
12,2,10593,9,12,4,9,1,4,1,0,0,39,38,0
25,2,9829,12,13,4,9,1,4,0,0,0,39,38,0
6,2,1256,11,8,0,2,1,4,1,0,0,59,38,0
6,2,2858,2,7,4,7,1,4,0,0,0,29,38,0
29,4,15416,8,10,2,3,0,4,1,0,0,59,38,0
13,2,10725,15,9,4,6,1,4,1,0,0,39,38,0
26,4,19247,9,12,2,9,5,4,0,0,46,68,38,1
8,2,1870,15,9,4,0,3,4,0,0,0,29,38,0
15,2,16044,11,8,2,13,0,4,1,0,0,76,38,1
39,2,14056,6,4,2,13,0,2,1,0,0,39,38,0
16,2,702,11,8,2,13,0,4,1,0,0,42,38,0
2,5,4590,15,9,4,0,3,4,1,0,0,9,38,0
3,2,4017,15,9,4,11,3,4,0,0,0,17,38,0
17,2,13570,15,9,2,0,0,4,1,0,0,39,38,0
17,2,17219,6,4,0,7,4,4,0,0,0,39,38,0
38,4,17655,11,8,2,2,0,4,1,0,0,39,38,0
38,2,9417,6,4,2,12,5,4,0,0,0,22,38,0
14,2,13061,15,9,4,11,1,4,1,0,0,44,38,0
13,2,15086,11,8,0,7,4,4,0,0,0,39,38,0
14,2,18479,11,8,0,7,4,4,1,0,0,39,38,0
34,2,6434,11,8,5,6,1,4,1,0,45,39,38,0
42,2,1420,11,8,2,2,0,4,1,0,0,39,38,0
41,2,5003,11,8,0,0,4,2,0,0,0,35,38,0
23,2,11350,6,4,2,5,0,4,1,0,0,39,38,0
37,2,5070,11,8,2,2,0,2,1,0,0,39,38,0
8,1,3063,9,12,2,9,0,4,1,0,50,39,38,1
1,3,918,1,6,4,4,3,4,1,0,0,29,38,0
24,2,4907,15,9,2,2,0,4,1,0,0,39,38,0
40,2,12805,0,5,6,7,4,4,0,0,0,39,38,0
20,2,8682,11,8,2,3,0,4,1,0,0,39,38,1
29,2,9230,11,8,4,7,4,4,0,0,0,23,38,0
22,2,8514,11,8,4,7,3,4,0,0,0,37,38,0
2,2,18926,11,8,4,2,1,4,0,0,0,39,38,0
24,2,18890,7,11,2,6,0,4,1,0,0,39,38,0
37,2,18145,11,8,4,0,1,4,1,0,0,40,38,0
22,2,3105,12,13,2,3,0,4,1,0,0,39,38,1
24,2,2666,11,8,2,2,0,4,1,0,0,39,38,1
9,2,14434,14,14,4,9,1,4,0,0,0,29,38,0
40,3,6563,11,8,2,0,0,4,1,0,0,49,38,0
16,1,650,15,9,2,10,0,4,1,0,0,39,38,1
39,2,12351,15,9,2,3,0,4,1,0,0,39,38,1
43,2,10571,11,8,2,6,0,4,1,0,0,39,38,0
5,2,2280,11,8,4,13,1,4,1,0,0,68,38,0
41,2,9312,2,7,2,13,2,4,1,0,0,39,38,0
31,0,12422,12,13,3,3,1,4,0,99,0,49,38,1
28,1,14461,12,13,2,9,0,4,1,93,0,54,38,1
1,2,2270,11,8,4,11,3,1,0,0,0,39,38,0
39,2,2929,11,8,6,7,4,4,0,0,0,39,38,0
31,3,6333,11,8,2,2,0,4,1,0,0,59,38,1
23,2,16690,9,12,4,12,1,1,0,0,68,47,29,0
21,2,4443,11,8,0,7,1,4,1,0,0,31,38,0
41,2,4309,15,9,0,0,4,4,0,0,0,39,38,0
6,2,14373,15,9,4,3,3,4,1,0,0,49,38,0
34,2,17957,9,12,0,9,1,4,1,0,0,44,38,0
27,2,1200,11,8,2,4,0,4,1,0,0,68,38,0
29,0,8069,15,9,0,12,1,4,1,0,0,39,38,0
47,5,12865,9,12,2,0,0,4,1,0,0,39,38,0
15,2,16926,9,12,2,3,0,2,1,0,0,39,8,1
14,2,12500,15,9,2,0,0,4,1,0,0,39,38,0
19,2,14574,8,10,2,11,0,4,1,0,0,49,38,1
4,2,346,11,8,4,7,1,4,0,0,0,49,38,0
13,2,4229,15,9,2,2,0,4,1,0,0,39,38,0
14,2,4734,8,10,4,7,1,2,0,0,0,39,38,0
37,2,9021,11,8,2,13,0,4,1,0,55,49,38,0
42,1,11635,6,4,2,7,0,4,1,0,0,39,38,0
11,1,11022,12,13,2,9,5,4,0,0,0,19,38,1
40,2,20099,11,8,0,0,4,4,0,0,0,39,38,0
27,2,2564,11,8,2,2,0,4,1,0,0,44,38,0
36,3,7802,15,9,0,3,1,4,1,0,0,59,38,0
41,4,12351,15,9,2,3,0,4,1,0,0,59,38,1
2,2,10431,15,9,4,7,3,4,0,0,0,19,38,0
22,3,8573,7,11,2,3,0,4,1,0,0,49,38,1
14,3,2753,15,9,2,3,5,1,0,0,0,68,34,0
10,2,969,11,8,2,2,0,4,1,0,0,39,38,0
29,1,14478,6,4,5,7,4,2,0,0,0,39,38,0
20,4,7558,12,13,4,3,1,4,1,0,0,39,38,0
10,2,6244,9,12,4,11,1,2,0,0,0,39,38,0
16,2,12275,15,9,4,13,1,4,1,0,0,54,38,0
3,2,17319,15,9,4,7,3,4,1,0,0,15,38,0
38,2,10241,11,8,0,2,1,4,1,0,0,44,38,0
22,2,3513,7,11,4,11,1,4,0,0,0,39,38,0
24,2,6658,11,8,4,7,1,4,0,0,0,39,38,0
13,2,8174,9,12,4,9,1,4,0,0,0,39,38,0
22,3,10547,9,12,3,11,1,4,1,0,0,39,38,0
11,2,9779,11,8,5,3,4,4,0,0,0,49,38,0
8,2,19181,15,9,4,11,3,4,1,0,0,23,38,0
14,2,2899,11,8,2,2,0,4,1,0,0,49,38,0
34,2,365,11,8,2,13,0,4,1,0,0,59,38,0
7,2,4669,9,12,4,0,3,4,1,0,0,39,38,0
53,2,20174,11,8,0,10,1,4,0,0,0,31,38,0
6,2,10028,15,9,4,0,3,4,1,0,0,39,38,0
44,2,8158,11,8,6,3,1,4,0,0,0,39,38,0
28,4,14782,5,3,2,3,0,4,1,0,0,54,38,1
30,2,8902,11,8,2,5,0,4,1,65,0,59,38,0
39,2,19648,15,9,0,7,1,4,0,0,0,49,38,0
62,2,5279,10,15,2,9,0,4,1,110,0,34,7,1
3,2,8900,15,9,4,0,3,4,0,0,0,14,38,0
13,2,15944,11,8,4,2,4,1,1,0,0,39,39,0
23,2,13734,9,12,2,11,0,4,1,0,0,39,38,1
41,2,9577,11,8,2,2,0,4,1,0,0,39,38,1
54,4,8239,14,14,2,4,0,4,1,0,0,1,38,0
33,2,9702,14,14,2,9,0,4,1,0,0,59,38,1
12,1,10193,15,9,4,3,1,4,1,0,0,39,19,0
16,2,12557,0,5,5,7,4,4,0,54,0,34,38,0
43,5,202,11,8,2,10,0,0,1,0,0,39,38,1
16,2,9497,7,11,4,0,1,4,1,0,0,49,38,0
16,2,19225,0,5,4,5,4,2,1,0,0,39,38,0
16,2,11460,11,8,2,0,5,4,0,0,0,51,38,0
15,5,19708,11,8,2,10,0,4,1,0,0,44,38,0
4,2,5300,15,9,4,7,3,4,0,0,0,8,38,0
21,2,1495,11,8,2,9,5,4,0,0,0,39,38,0
21,2,15550,15,9,2,0,5,4,0,0,0,34,38,1
22,5,10827,15,9,5,3,4,2,0,0,0,29,38,0
0,2,11728,1,6,4,11,3,4,0,0,0,14,38,0
4,2,18099,15,9,2,0,0,4,1,0,0,39,38,0
25,2,12807,15,9,2,12,0,4,1,0,0,19,38,1
25,2,10421,11,8,2,3,5,4,0,0,0,39,38,1
19,2,9164,1,6,0,7,1,4,0,0,0,39,38,0
15,2,15216,15,9,0,3,1,4,0,0,0,49,38,1
20,4,19478,9,12,2,9,0,4,1,0,0,39,38,1
11,2,5210,9,12,4,11,1,4,1,0,0,39,38,0
20,2,9990,8,10,2,2,0,4,1,0,0,39,38,0
33,2,10062,11,8,5,9,4,3,0,0,0,59,32,0
32,2,1917,1,6,2,2,0,4,1,0,0,39,38,0
23,2,7006,12,13,2,3,0,4,1,0,0,39,38,1
23,2,17756,15,9,2,7,0,4,1,0,0,39,38,0
32,2,6987,15,9,2,2,0,4,1,0,0,39,38,0
18,0,16659,12,13,4,3,1,4,1,96,0,39,38,1
16,1,16833,11,8,0,10,4,4,1,0,0,39,38,0
7,2,2946,11,8,4,2,1,4,1,0,0,39,38,0
24,2,6764,12,13,4,0,1,4,0,0,0,39,38,0
26,2,19311,15,9,2,12,0,2,1,0,0,39,22,1
19,4,16514,11,8,2,4,0,4,1,0,47,59,38,1
67,4,7604,9,12,2,4,0,4,1,0,0,19,38,0
6,2,15604,11,8,4,11,3,4,1,0,0,39,38,0
24,2,7410,9,12,2,9,0,4,1,0,0,49,38,1
38,3,6461,11,8,2,3,0,4,1,0,50,44,38,1
13,4,20023,15,9,4,2,1,4,1,0,0,44,38,0
29,2,9325,7,11,2,0,0,1,1,0,0,39,18,0
38,2,17752,15,9,2,3,0,4,1,0,47,39,38,1
17,2,17554,15,9,4,0,1,4,1,0,0,39,38,0
37,4,8278,12,13,0,11,1,4,1,0,0,59,38,0
10,2,2278,15,9,4,0,3,2,1,0,0,39,38,0
35,1,2382,12,13,2,9,5,4,0,0,0,39,38,1
19,2,19071,15,9,2,0,5,2,0,117,0,39,38,1
8,4,15856,11,8,4,9,1,4,1,0,0,39,38,0
35,2,18385,9,12,2,3,0,4,1,0,0,54,38,1
7,2,18052,11,8,0,3,1,0,0,0,0,49,38,0
19,2,10929,11,8,4,0,1,2,0,0,0,39,38,0
14,2,12278,11,8,2,5,0,4,1,0,0,39,38,0
71,4,7669,9,12,2,9,0,4,1,100,0,49,38,0
50,2,11427,12,13,2,9,0,4,1,110,0,59,38,1
5,3,15981,5,3,2,2,0,4,1,37,0,39,38,0
30,2,198,15,9,0,0,1,4,0,0,0,34,38,0
15,2,4918,9,12,2,3,0,4,1,0,46,54,38,1
38,4,10887,5,3,2,4,0,4,1,0,0,49,38,0
15,2,3692,11,8,4,5,1,4,0,0,0,34,38,0
31,2,4686,15,9,5,0,2,2,0,0,0,39,38,0
4,2,10770,11,8,2,11,0,3,1,0,0,34,38,0
16,2,4390,7,11,3,9,3,4,0,0,0,39,38,0
30,2,19663,8,10,4,9,1,4,0,0,0,39,38,0
1,2,2779,1,6,4,7,3,4,0,0,0,23,38,0
27,3,19070,11,8,2,2,0,4,1,0,0,59,38,1
6,2,13279,15,9,4,2,3,4,1,0,0,36,25,0
1,2,19302,0,5,4,11,3,4,0,0,0,34,38,0
39,2,2722,11,8,2,3,0,4,1,0,0,49,38,0
7,2,17801,9,12,4,0,3,4,1,0,0,34,38,0
26,2,10592,9,12,2,2,0,4,1,0,0,39,38,1
6,2,11316,9,12,4,11,3,4,0,0,0,59,38,0
9,2,6132,15,9,4,11,3,4,1,0,0,41,38,0
25,2,4657,11,8,6,11,4,4,1,0,0,39,38,0
6,2,9726,11,8,4,0,1,4,0,0,0,39,38,0
36,4,7448,0,5,2,2,0,4,1,0,0,39,38,0
34,2,18046,11,8,2,3,0,4,1,67,0,54,38,1
23,2,19662,11,8,4,7,3,4,1,0,0,24,38,0
10,2,20208,9,12,4,9,1,4,1,0,0,49,38,0
7,1,7263,15,9,5,10,1,4,1,0,0,59,38,0
25,2,18203,11,8,0,2,2,4,0,0,0,39,38,0
24,2,10595,11,8,5,0,4,4,0,0,0,39,38,0
6,2,12293,15,9,4,5,3,4,1,0,0,9,38,0
25,4,12464,12,13,2,9,0,4,1,0,0,64,38,0
21,2,1967,11,8,2,2,0,4,1,0,0,39,38,1
46,4,19178,5,3,2,4,0,4,1,0,0,29,38,0
14,2,1695,11,8,2,2,0,4,1,0,0,39,38,0
1,4,1889,1,6,4,7,3,4,0,0,0,3,38,0
4,2,13985,15,9,4,7,3,4,1,0,0,29,38,0
7,2,2888,9,12,2,9,2,1,0,0,0,39,29,0
38,2,14331,15,9,2,2,0,4,1,0,0,39,38,0
3,2,1846,6,4,4,0,4,2,0,1,0,19,38,0
14,2,6405,15,9,0,11,3,4,0,0,0,29,38,0
6,2,8596,15,9,4,0,3,4,0,0,0,19,38,0
18,2,14931,11,8,2,2,0,4,1,0,0,39,25,0
34,4,15454,15,9,2,11,0,4,1,0,0,59,38,0
2,2,7964,15,9,4,10,3,4,0,0,0,29,38,0
21,1,16742,11,8,0,10,1,4,1,0,0,55,38,0
35,1,17225,11,8,2,2,0,4,1,0,55,39,38,0
53,4,9032,14,14,2,9,0,4,1,0,0,24,38,0
36,2,17676,0,5,0,2,1,4,1,0,0,39,38,0
42,2,8947,10,15,2,3,0,4,1,0,0,39,38,1
22,2,2016,15,9,2,13,0,4,1,0,0,42,38,0
1,2,13151,2,7,4,11,3,4,0,0,0,19,38,0
7,2,6482,15,9,0,0,1,4,0,0,0,39,38,0
8,2,20088,11,8,4,0,1,4,0,0,0,37,38,0
15,2,16124,15,9,4,3,1,2,1,0,0,39,22,0
17,4,2477,11,8,2,11,0,4,1,0,47,59,38,1
18,2,17575,11,8,4,11,1,4,0,0,0,39,38,0
33,2,3289,11,8,2,0,0,4,1,90,0,44,38,1
1,2,17155,11,8,4,11,3,4,1,0,0,19,38,0
20,2,17981,11,8,4,0,1,4,1,0,0,41,38,0
13,2,9602,15,9,4,7,4,4,0,0,0,35,38,0
23,3,7761,12,13,2,3,5,4,0,107,0,29,19,1
5,2,10330,11,8,4,9,1,4,0,0,0,39,38,0
33,1,6448,15,9,5,7,4,2,0,0,0,27,38,0
53,2,9456,11,8,0,7,1,4,0,0,0,22,38,0
26,2,3766,12,13,2,9,0,4,1,0,0,39,38,1
60,4,12737,15,9,4,2,1,4,1,0,0,39,38,0
13,4,14069,11,8,2,2,0,4,1,0,0,39,38,0
16,2,17773,15,9,2,6,0,4,1,0,0,38,38,0
34,2,18084,15,9,2,11,0,4,1,0,47,49,38,1
41,5,11326,12,13,2,9,0,4,1,0,50,49,38,1
5,2,15190,15,9,4,0,3,4,1,0,0,11,38,0
16,2,19872,11,8,2,13,0,2,1,0,0,39,38,0
10,2,3942,1,6,2,11,0,4,1,0,0,39,38,0
18,2,13757,15,9,4,3,1,4,1,0,0,59,38,0
15,2,8808,15,9,0,11,1,4,0,0,0,54,38,0
24,2,1101,9,12,2,12,5,4,0,0,0,24,38,1
20,2,445,15,9,2,2,0,4,1,0,0,39,38,0
0,2,6090,1,6,4,11,3,4,1,0,0,14,38,0
33,2,16347,9,12,0,3,1,4,1,0,0,54,38,1
37,5,1165,11,8,5,3,4,4,0,0,0,37,38,0
6,5,3164,11,8,4,7,3,2,1,0,0,39,38,0
23,2,7018,9,12,0,0,4,4,0,0,0,19,38,0
12,2,13569,9,12,2,9,0,4,1,76,0,39,10,0
13,2,9025,8,10,2,3,0,4,1,0,0,54,38,0
3,2,4932,15,9,4,11,3,1,1,0,0,7,18,0
26,4,1988,15,9,2,4,0,4,1,0,0,49,38,0
8,2,1679,15,9,4,12,3,4,1,0,0,24,38,0
22,2,5700,12,13,2,11,0,4,1,0,0,49,38,1
31,2,3761,7,11,2,9,0,4,1,0,0,49,38,1
24,4,13876,11,8,0,7,4,4,0,0,0,39,38,0
7,2,12894,9,12,4,0,1,4,1,0,0,29,38,0
3,2,9305,15,9,4,0,3,4,1,0,0,39,40,0
8,2,138,15,9,4,0,1,4,0,0,0,39,38,0
40,2,2331,15,9,2,2,0,4,1,0,0,39,38,1
22,2,12550,15,9,2,3,5,4,0,0,0,34,32,1
49,2,5734,9,12,2,9,0,4,1,0,0,39,38,1
17,2,1078,15,9,0,0,4,4,0,0,0,39,38,0
19,2,16994,9,12,0,9,1,4,1,104,0,39,38,1
29,2,6644,11,8,2,11,5,4,0,0,0,39,38,0
25,1,4979,12,13,0,9,4,4,0,0,0,44,38,0
29,2,18979,11,8,2,13,0,4,1,0,47,68,1,1
17,1,8538,11,8,4,10,3,4,1,0,0,39,38,0
26,2,15306,15,9,2,12,5,2,0,0,0,39,38,0
25,2,10146,15,9,0,3,3,4,0,0,0,39,38,0
14,2,15984,9,12,4,11,1,4,1,0,0,47,38,0
15,2,654,15,9,2,3,0,4,1,0,0,39,38,0
29,0,2586,11,8,2,0,0,4,1,0,0,39,10,1
25,3,18833,5,3,0,2,4,4,1,0,0,24,38,0
4,2,13709,8,10,4,3,3,4,1,0,0,39,38,0
7,2,8214,9,12,4,11,1,4,0,0,0,39,38,0
6,2,10829,11,8,4,11,2,4,1,0,0,54,38,0
33,1,6913,12,13,2,9,0,4,1,90,0,39,38,1
20,2,2868,15,9,0,0,4,4,0,0,0,44,38,0
27,0,16406,7,11,2,2,0,4,1,0,0,39,38,1
12,2,17095,11,8,2,13,0,2,1,0,0,39,38,0
13,2,2387,8,10,2,0,5,4,0,0,0,23,38,0
19,2,15338,15,9,2,11,0,4,1,0,0,43,38,0
32,4,12297,9,12,4,11,1,4,1,0,0,44,38,0
12,2,13784,11,8,0,2,1,4,1,0,0,39,38,0
28,1,7123,11,8,4,0,1,2,0,0,0,39,38,0
58,5,4701,10,15,2,9,0,2,1,0,0,19,38,1
